text,label
With all this chaos going on with I m still sat waiting for flight prices to drop,extremely negative
"plattsmetals: ? #PlattsCommodityNews Americas March 26
? Factbox: Prices fall as #coronavirus spread reduces travel | https://t.co/EWdB1ntzDI
? More #coal mine closures, bankruptcies to come | https://t.co/vOv7qtXew0
? Podcast: #Coronavirus &amp; the U???? https://t.co/B4bI85HNyv",neutral
The anxiety and fear caused by the pandemic is overwhelming. It's hard to stay positive when everything feels so uncertain. #COVID19 #Anxiety #Fear #Uncertainty,extremely negative
@BBCr4today @the_brc @10DowningStreet @vonderleyen @FoodSecurityUK This is not just a replenishment issue... empty #FruitandVegetabkes supermarket shelves #UKFoodSecurity is being challenged by #coronavirus #COVID19 and #Brexit. Could @10DowningStreet and,negative
"Concerns raised about shops increasing prices on products during the #coronacrisis. What are your thoughts, @CTSI_UK? #tradingstandards",neutral
"The effect of isolation on mental health is devastating. Depression and anxiety are skyrocketing, and there's no end in sight. #COVID19 #mentalhealth #isolation",extremely negative
I grew up in a household with a single mum We didn t have stocks of food On pension day that is when my mum went shopping and got enough for us to eat and survive for the next fortnight Opposition Leader says of panic buying affecting low income people,extremely negative
"The pet store workers are often forgotten in this crisis, but they play a crucial role in providing for our furry friends. They deserve to be recognized and protected too. #COVID19 #petstoreworkers #essential",extremely negative
"The COVID-19 pandemic has caused disruptions in global supply chains, affecting various industries. #COVID19 #supplychains",neutral
Food in its rightful position is in amp empty shelves are evidence that grocers haven t been able to keep up with the driven by panic buying due to the,extremely negative
"Thu Pham, our Brand Performance Consultant has gathered in-depth data insights from key markets to show the impact of COVID-19 on consumer behaviour. Get more insights here: https://t.co/11ZSyjMWUd https://t.co/BNWvc55Q5i",neutral
Only 25 people allowed in the grocery store at a time ? Trying to go in the grocery store and all of us in line were told to be patient. In ten minutes they will let 25 more people in the store. #coronavirus #LosAngeles,neutral
Blaming a specific country or ethnicity for the spread of COVID-19 is not only ignorant but also dangerous. We need unity and cooperation to overcome this global crisis. #COVID19 #NoBlameGame,extremely negative
"COVID-19 has prompted individuals, news sources, and professionals to share their thoughts and experiences. #COVID19 #thoughts",neutral
"Our partners at @nielsen are tracking consumer behavior and how COVID-19 is altering it. See what threshold each country is in and more information here:
https://t.co/rNvMCSr3ly https://t.co/vBMIBfioKc",neutral
Be Safe From Coronavirus Infection Your smartphone and other devices are 100 source of bacteria and corona viruses More info click here,positive
"I'm grateful for the healthcare workers who are on the frontlines, risking their own health to care for others. Your bravery and dedication are truly commendable. #COVID19 #healthcareheroes",positive
"The corporate greed during this crisis is sickening. They should be using their resources to support the community, not hoarding profits. #CorporateGreed #COVID19",extremely negative
"When going grocery shopping during the pandemic, remember to maintain a safe distance from others and wear a mask. #COVID19 #safetytips",neutral
"As a consumer, I appreciate brands that prioritize safety and provide transparent information during these challenging times. #branding #COVID19",neutral
Shoutout to the farmers and agricultural workers who are working tirelessly to ensure that our food supply remains stable. Your hard work and dedication are vital in keeping us all nourished. #Farmers #FoodSecurity,positive
ETRetail | Consumers stock up on FMCG bulk packs due to Covid-19 outbreak https://t.co/QdsnXOORf8,neutral
Tired of supermarket workers acting like heroes. I don't care if your putting youreself at risk of getting #coronavirus your still just a bloody shelf stacker not a bloody doctor. #COVID19,negative
"#ICYMI Restaurants are selling and bundling in-demand consumer products, like toilet paper and gloves, with food and drinks for additional revenue.  https://t.co/MXJoaXosLV

#Restaurants #SmallBusiness #revenue #coronavirus #essentials https://t.co/Z1WA0UuOuu",positive
Following Government s directive top firms have reduced hand sanitiser prices and stepped up production to meet COVID 19 demand,positive
"Use this time to learn new skills, pursue hobbies, or engage in activities that bring you joy. Let's make the most of this situation and come out stronger on the other side. #SelfImprovement #COVID19",extremely positive
Holding news stations accountable for spreading false information about COVID-19 is crucial to prevent further harm and confusion. #COVID19 #Accountability,negative
Businesses are finding innovative ways to serve their customers and adapt to the changing circumstances. #Innovation #Adaptation #COVID19,positive
"Scammers and exploiters have no regard for human decency. They see this pandemic as an opportunity to make a quick buck, regardless of the consequences. #COVID19 #Scams #Exploitation",extremely negative
$7 for lettuce is ridiculous': Fruit and veg prices skyrocket amid #COVID-19 panic buying   ?? https://t.co/h3CJ0GDSdr,extremely negative
The isolation and loneliness are taking a toll on everyone's mental health. We need more support and resources to help us get through this challenging time. #COVID19 #isolation #loneliness,extremely negative
"Our people are joining the fight against #coronavirus. Consultant Annabel, on hearing a local clinic had run out of hand sanitizer, donated 40 litres from our stock. Thank you for your quick thinking.
#InsideFGould #InsideAtkins #InThisTogether #ProudToBuildWhatMatters https://t.co/AcDrJI82VN",positive
I made a meme. #COVID19 #coronavirus #toiletpaper https://t.co/xNJ4ddGOuf,neutral
"Look at Wikileaks Podesta email:
https://t.co/6cZkJnoClp
Now reconcile this:
DOJ investigating BIG PHARMA inflating prices
Malaria drug possibly curing COVID-19
Yrs of $$$ into HIV  
Dr. Fauci praises Hillary, Meets w/Bono for HIV fundraising.
https://t.co/1hlmMEXaL5 https://t.co/qhUUByF7Mi",positive
Number one in consumer spending in Australia between March 30th amp April 5th was online gambling Calling for an advertising amp promotions ban during COVID 19 to protect UK citizens in isolation,negative
It's enraging to see the government prioritize the economy over the health and safety of its citizens. Profit should never come before people. #GovernmentPriorities #COVID19,extremely negative
"It's disgusting how corporations like Costco take advantage of a crisis by raising prices. They should be supporting their employees and customers, not exploiting them. #CorporateGreed #COVID19",extremely negative
The negligence and disregard for public health by some individuals is appalling. We need stricter measures and consequences to ensure everyone's safety. #PublicHealthMatters #StopTheSpread,negative
"Salute To All The Healthcare Workers, Public Safety, Law Enforcers, Administrative Personnel, Cashiers and Supermarket Attendants, Food Service Staffs, Janitorial Team and Many More Who Help Us Fight the #CoronaVirus while we are Quarantined. We Appreciate and Pray You All ????",extremely positive
is enough for killing and destroying people Be the sanitizer in someone life Spread,extremely negative
Companies industries that are benefiting and growing during this crisis teleconference tools Zoom online shopping Amazon Games dev publishers esports US medical companies Insurance not paying out for conpanies in crisis so always benefit Others 19,negative
#SharekhanResearch initiates viewpoint on Asian Paints (APL) with upside of 23-25%; APL is market leader in paints with 55% mkt share; It's a quality play amid near term uncertainties led by Covid-19; Margins will be well supported by sharp fall in crude oil prices #SharekhanFNA,positive
The #coronavirus emergency????s huge and obvious effects on the economy are worrying a lot of homeowners about the future of their most important investment. #housingmarket #BayArea https://t.co/dFZmVbtba2,negative
Avoid touching your face while shopping to minimize the risk of transferring any potential contaminants from surfaces to your face. #COVID19 #safetytips,neutral
It's heartwarming to see communities coming together to support local businesses. Let's continue to shop local and help our economy recover. #COVID19 #supportlocal,positive
"So everyone in the world has been told to stay in isolation and some even lockdown.. People are losing their jobs, losing money, sick, anxious.. And the government decides now is the time to HIGHER the council tax!!! Oh and @SkyUK also think it's good to put prices up?
#Covid_19",extremely negative
@DC_Police Couldn't believe it yesterday. I work in a supermarket and it was non stop all day. Whole families coming in (kids included) filling their trolleys like there was no tomorrow. What happened to #StayHomeSaveLives. Made me so cross!!,negative
Small acts of kindness can go a long way. Consider donating hand gel to pensioners and empower them to protect themselves from COVID-19. #COVID19 #PositiveActions #Empowerment,extremely positive
"Weekly Article from CPT Markets UK Senior dealer Marius Paun---Thursday, 2nd April 2020
Is this a repeat of 2008 for silver prices?
https://t.co/MVyije0iJb
#cptmarkets #economic #finance #investment #stockmarket #market #money #gold #silver #bonds #coronavirus #coronabonds #price",neutral
"I????m not paying these prices as a matter of principle. 
Can get halal at Asda, Tesco, Sainsburys without paying extortionate prices 

Coronavirus: Shops ????profiting off death???? - Ilford Lane businesses accused of price gouging https://t.co/aoFQ0wXxHr",negative
"@MeghanMcCain And what have you done for low paying workers like nurses, cleaners, grocery store- &amp; warehouse workers recently..?
#EatTheRich #JeffBezos #COVID2019",positive
The blend of personal stories and expert opinions adds depth to the discussion on COVID-19. #COVID19 #depth,neutral
"Today, I want to express my heartfelt gratitude to the supermarket staff who continue to serve our communities with a smile. Your resilience and dedication are truly inspiring. Thank you for being our everyday heroes! #SupermarketHeroes #Grateful",extremely positive
"Let's empower individuals to stay positive and hopeful during these challenging times. Share uplifting stories, quotes, and resources to inspire others. Together, we can overcome any obstacle! #Empowerment #PositiveActions #COVID19",extremely positive
"So everyone are losing their heads over #Coronavirus

Falling down stairs kills 1,000 in UK https://t.co/XoM5yM1KZH

Seasonal flu kills 17,000 a year, or 362 A WEEK in UK https://t.co/oPZMNm8s2e

Coronavirus is currently at 55. Keep your heads on
#StopPanicBuying #StopStockpiling",extremely negative
Read the latest #COVID-19 updates from the @US_FDA: https://t.co/zocCLz8i1K,neutral
The woman touching everything in the supermarket without wearing gloves or practicing proper hygiene is a danger to us all. We need stricter regulations and enforcement to prevent such negligence. #PublicHealthFirst #StopTheSpread,negative
There s plenty of food in the world but panic buying amid the s spread is making it hard for people to get it,extremely negative
"Let's hear it for supermarket workers; getting minimum wage to expose themselves to #Covid_19, all while being abused all day long by dickheads. Love these people! #COVID19Aus",positive
#Ireland #Covid_19 a question-write the names of all the people you love most in the world! now walk the prom/go to open pub/stand close in supermarket/dont bother washing hands or not hangin with ur friends-now put a line through names of those who you can let die? #StayAtHome,extremely positive
Stay safe and stay tough after all its a  chinese virus  and we all know how long does a chinese product survive ain t we   Don t panic and avoid buying the entire grocery store   God Bless everyone,positive
"Are you #homeschooling your kids due to the #Coronavirus?
You deserve a break!

Book a #trip now for FUTURE #travel while the prices are LOW!

Contact us at 610-466-5560 or info@jzwtravel.com and give yourself something to look forward to? https://t.co/06uNxINWt6",negative
"GETAnalysis: #SignificantDisruption to #FoodSupply &amp; its accompanying shortages, will bring #panic, #rioting, &amp; #violence in some countries

https://t.co/j7I17gu5e1

#CoronaVirus #FoodSupplies #SupplyChains #EconomicShock #MondayThoughts #MondayReview #MondayMusings #MondayNight",negative
"Stuck working from home with a secure income? Empty supermarket shelves? Treat yourself to take aways, support local businesses, buy your mates presents, so independent businesses stand a chance to make it through this #COVID2019 pandemic https://t.co/ntIqIdRvkI",extremely positive
Today hundreds of additional testing kits were transferred into Additionally 1 000 protective suits for medical teams and 100 liters of sanitizer gel were transferred into Judea amp Samaria coordinated by COGAT in ongoing efforts to stop the spread of,negative
"The impact of COVID-19 on small businesses is devastating. Many are closing down permanently, leading to job losses and economic decline. #smallbusinesses #COVID19",negative
on 2GB last week Peter Dutton threatened the full force of the law on supermarket hoarders but this week when he has some explaining to do about cruise ships infecting the nation he is unavailable instead Border Force must face the music without him,negative
200330 Flight Club China WeChat article talked about the current situation of sneaker resell market Because of COVID 19 effect most of the sneakers prices dropped down rapidly but Lay s co branded one jumped,neutral
The impact of the pandemic on mental health will be felt for years to come. We need to prioritize mental health support and ensure that no one is left behind. #COVID19 #mentalhealthsupport #longtermimpact,extremely negative
Lysol Laundry Sanitizer Additive Crisp Linen - 2 X 90 ounces each https://t.co/epmUxnDoVy #coronavirus #covid_19 #covid19 https://t.co/5QeWiXTtDe,neutral
"Supermarket In Denmark Comes Up With A Brilliant Pricing Trick To Stop Hand Sanitizer Hoarding https://t.co/fAWxZX3XNf via @boredpanda

@Tesco @asda @sainsburys @marksandspencer @waitrose @LidlGB @AldiUK 

No idea if it????s true but Genius!

@BorisJohnson #Covid_19",positive
"Already, signs that life will be tougher for Nigerians have manifested with the crash in international crude oil prices. Crude oil is the country????s main revenue source.

The 2020 budget was based on 57 dollars per barrel of oil benchmark but with COVID-19 the price has dropped",extremely negative
President and CEO Murray Kessler was on CNBC s  Mad Money with Jim Cramer  to talk about Perrigo s role as a global consumer self care company especially during the COVID 19 crisis Watch the full interview,extremely negative
#coronavirus recession? Economists recommend cash! https://t.co/R8J0Tczo8J #consumer economy lifeblood #cashisking #sixoclock news,negative
".@PLSBC answers legal questions related to COVID-19's impact on work, finances, consumer &amp; small business problems online at   https://t.co/GsKBUVeR6Z",negative
Let's turn our fear into action. Donate hand gel to local hospitals and healthcare workers who are on the frontlines fighting against COVID-19. Your contribution can save lives! #Empowerment #PositiveActions #COVID19,extremely positive
The government's response to this crisis has been slow and ineffective. We deserve better leadership. #InadequateResponse #COVID19,negative
"#MythbustingMonday Will changing my diet stop me getting #coronavirus and can I still drink Corona Beer?
-
Cabin fever anyone? After a week of virtual lockdown, empty supermarket shelves and a desperate hunt for???? https://t.co/LEzCHjO5Qy",extremely negative
Big thanks to all the volunteers who are helping to distribute food and essential supplies to those in need. Your selflessness is truly inspiring. #COVID19 #volunteers #community,positive
"Let's use this time to learn new skills or pursue hobbies we've always wanted to try. Whether it's painting, cooking, or playing an instrument, embracing creativity can bring joy and a sense of accomplishment. #Empowerment #PositiveActions #EmbraceCreativity",extremely positive
"????There will be people who die who work at Walmart because of this policy.???? 

CPD Supervising Attorney for Worker Justice @RachelDeutsch6 on how Walmart's emergency sick leave is fatally flawed. 

https://t.co/QW2LU5u33c https://t.co/WAv823P0dK",extremely negative
"The @AdColony survey reveals consumer preferences in the Middle East amid COVID-19 outbreak
https://t.co/TsY3Yq6yq1",neutral
"????Lock Down???? a #poem by Polly Robertson age 10 my little girls take on this crazy situation #coronavirus :

Locked indoors 
Out of stock is food
Covid-19
Kites are never used

Doing nothing 
Out in the garden we only go
When we????re indoors we????re normal
Nothing to do",negative
"Experts: Don't panic. Even with the coronavirus outbreak, there's plenty of food in supply chain. https://t.co/9qU6PxMchw",negative
"When this is over, I will

- Value local businesses
- Be less wasteful with food
- Spend more time on me
- Appreciate a good old hug
- Demand NHS reform
- Never buy another Huawei
- Fully appreciate the elderly
- Never take family for granted

Your turn...

#corover #coronavirus https://t.co/OSZQHQ0Eji",extremely positive
"The COVID-19 pandemic has impacted various aspects of our lives. Here are 20 tweets expressing a neutral sentiment on different topics related to the pandemic:

1. Many businesses are facing challenges due to COVID-19, such as Carter's, a children's clothing chain. #Carters #furloughs #layoffs #economy #retail #business",neutral
Grocery store employees in U.S are starting to die because of the #Coronavirus https://t.co/NEzTjFZyum,negative
With the Covid-19 lockdown you are probably shopping online more than ever. Did you know that you can donate to @Shiviatweets while you shop? https://t.co/05XdaICTpJ,neutral
"Saudi-based office lunch delivery platform, @DailyMealzKSA, has rolled out a new grocery delivery service to help customers gain easier access to daily supplies at affordable prices. https://t.co/4P7CaeTP2z https://t.co/00ZyJjmCet",extremely positive
"#Covid_19 #crisis: Consumer internet #startups brace for salary cuts, #layoffs
#EconomicCrisis 

https://t.co/RRfyaWqW4a",negative
"Shell recently dropped out of a major #LNG project due to the crash in energy prices. See what our LNG and Proprietary #NaturalGas lead, Allison Hurley, has to say about #coronavirus affecting demand: https://t.co/vx4kYVvfvL",negative
The legal consequences for news stations spreading false information about COVID-19 should serve as a warning to others. Ethics matter. #COVID19 #LegalConsequences,negative
"Don't forget to disinfect commonly touched surfaces, like shopping cart handles and credit card machines, when shopping. #COVID19 #safetytips",neutral
#ItsTime to #Ditch #ToiletPaper #Forever and #Embrace the #Bidet https://t.co/NqWJ1NYX3J via @ringer #News #SocialDistancingDiaries #Bidets #ToiletPaperShortage #TP #Diaries #COVID19 #COVID #Coronavirus,neutral
"hello @RoyalMail in light of the #Covid_19 goings on, you need to not rise your prices further hitting businesses that are still able to operate in these times, what do you say?! @RoyalMailHelp",neutral
"Let's focus on what we can control and make the most of every situation. With a positive mindset, we can overcome any challenge. #PositiveMindset #OvercomeChallenges #COVID19",extremely positive
"I'm inspired by the stories of individuals and communities coming together to support each other. Together, we can get through this. #COVID19 #community",positive
"The government's response to the pandemic has been nothing short of disastrous. They've failed to provide adequate support for those in need, leaving them to suffer in silence. #COVID19 #governmentresponse #fail",extremely negative
The frustration is mounting as panic buying and hoarding continue to create shortages of essential supplies. It's time for people to think about the impact of their actions on others. #COVID19 #Anger #EssentialSupplies,extremely negative
@mochiiimo_ A lot of production sites have raised their prices bc of shortages due to covid-19 :c I had to cancel a lot of my upcoming merch bc of this,negative
The ethical implications of news stations spreading false information about COVID-19 are a reminder of the importance of responsible journalism. #COVID19 #MediaResponsibility,negative
The government's failure to protect workers during this crisis is inexcusable. They should be ensuring their safety and providing support. #WorkerProtection #GovernmentFailures,extremely negative
It s too soon to know how will impact the industry in the long term Karl Haller from the Consumer Center of Competence has insight for store owners,neutral
Good job I like Rhubarb and Custard Creams   19,extremely positive
It's disheartening to see how some people are refusing to follow safety guidelines and putting others at risk. Their ignorance and selfishness are infuriating. #COVID19 #safetyguidelines #ignorance,extremely negative
"Government advice now falling between two stools.
If you are asking people to stay at home and businesses are laying their staff off you will see panic buying as people don????t know if they will have money for food in a few weeks. Urgent action is required to reassure #coronavirus",negative
"Let's make searching for ""#small #local grocery store near me"" a trend during the #coronacrisis. Check out this link for more information. #quarantine #fridaythoughts",neutral
Is your store ready for #socialdistancing? Here are some essentials to get you prepared. #madincanada #promotionalproducts #signage #retail https://t.co/YbRFN4lVXI,positive
"Our industry is taking steps to be responsible in this situation. If you are bull shopping, do your part - bid online or by phone if possible!

https://t.co/YL3oZ4tLKN",positive
I've started talking to my groceries like they're my new best friends. Isolation can do strange things to a person. #COVID19 #grocerytalk,neutral
SUSPEND ethanol restrictions Sitting on millions gallons of ETHANOL for E10 fuel can be used amp NOT denatured either for hand sanitizer instead of isopropyl and sold directly 80 to reduce fire hazard as disinfectant for surfaces,negative
"Hakim Optical has kept a close eye on the COVID-19 situation as it has developed, and we are officially announcing the closing of our retail locations for the next three weeks, starting this Friday, March 20, 2020.

Full details: https://t.co/9eqmwWoGMp https://t.co/G74Oblwu8K",neutral
Sending virtual hugs and positive vibes to everyone who is going through a tough time. We're in this together. #VirtualHugs #PositiveVibes #COVID19,positive
Let's turn our empathy into action. Donate hand gel to pensioners and empower them to stay safe and protected during these challenging times. #COVID19 #PositiveActions #Empowerment,extremely positive
The only thing scarier than a horror movie these days is seeing an empty shelf where the pasta used to be. #COVID19 #emptypastaaisle,neutral
"STOP PANIC-BUYING! 

Do your normal shop. If you can't (e.g. self-isolation), get a friend/neighbour/family member to help.

You're causing unnecessary but serious problems at a time when we need to focus on #coronavirus, not whether we can buy food etc

https://t.co/aAW3Mo2tKN",extremely negative
The images of supermarket scrums seem ideal for COVID-19 transmission - expect a spike in infections #stockpilingUK,positive
Ricard will produce at all its manufacturing sites globally to help fight It s working with the White House to distribute it across the U S Forbes report More actions against,neutral
It's outrageous how the government is allowing price gouging on essential items. People are struggling to afford basic necessities. #PriceGouging #GovernmentNeglect,extremely negative
"#EarlyServiceLeavers if your family circumstances allow you to go out to work at this time, here????s an article for you. Supermarkets are under huge demand to keep the shelves stocked, you could be part of the solution. #coronavirus #jobsforveterans 

https://t.co/TBXSx1ZkWw",extremely positive
I've become a pro at deciphering the expiration dates on food products. It's like cracking a secret code. #COVID19 #expirationdatepro,neutral
"The situation at my local supermarket is chaotic. Empty shelves, long lines, and limited supplies. It's a mess. #COVID19 #Supermarket",negative
Support local schools by donating hand sanitizers for students and teachers. Let's empower the next generation to stay safe and healthy during these challenging times! #Empowerment #PositiveActions #COVID19,extremely positive
Can we all agree that panic buying is not the solution? It's just causing more problems and making things worse. #thinkbeforeyouhoard #frustration,negative
"The Dad - I am not changing my clothes all week to save on laundry pods because we are running out.

The toddler - I did a poop in the bathtub to save on #toiletpaper because Mommy says we are running out!

#ToiletPaperPanic #toiletpapercrisis #coronavirus",extremely positive
"The second edition of the new Healthy At Home newsletter focuses on Managing Time When Working From Home, Boredom Busters For Young People, and Online Grocery Shopping. Read online: https://t.co/rDnMvjDJmt #healthyathome #coronavirus #covid19 #teamkentucky https://t.co/H1MKuS2Whf",positive
The frustration is mounting as panic buying and hoarding create shortages of essential supplies. It's time for people to think about the impact of their actions on others and show some compassion. #COVID19 #Anger #EssentialSupplies,extremely negative
We admire the resilience of the restaurant owners and staff who have quickly adapted to takeout and delivery services. Your commitment to serving delicious food while keeping everyone safe is truly commendable. #SupportLocalRestaurants #FoodieLove,positive
Let's show some love to the grocery store managers who are implementing safety measures and ensuring a smooth shopping experience for all. Your leadership and dedication are making a difference. #GroceryStoreManagers #Appreciation,positive
"The argument that Wilkins Hospital has no capacity to continue acting as the main referral centre for suspected and confirmed COVID-19 cases has been put beyond reasonable doubt. Forget the Zororo saga, I make reference to two events that happened yesterday.",extremely negative
While oil prices plummet as does natural gas none of this matters to us State governments are trying to hand over our lives to dirty energy corps We have 9 5 years to replace fracked gas with clean energy manufacturing We must fight and fight hard,positive
"@RishiSunak But you and @BorisJohnson won't deal with #PanicBuying at all. I intended to avoid #Covid_19 but due to hoarders and small shop owners buying too much stock, I will have to go out to shop. at this moment I look to the near future with dread to",negative
"Amazon is looking to hire 100,000 people across the U.S and temporarily raise pay by $2 an hour to handle coronavirus-induced online shopping.
.
.
#coronavirus #amazon #crisis #jobcreation 

https://t.co/DpSThsqWwv",positive
"@MattWalshBlog Thank you for pointing this out. I was working in the oil and gas industry when this started and between #coronavirus killing the stock market and global oil prices, I am now laid off. It????s not just about our 401k, it????s about the liveliho",negative
"@DylanJMoore @GFFN Every player's market value has taken a dip due to financial losses incurred by all the leagues &amp; clubs around Europe &amp; the world... So a player worth 50m would likely be available for 44-45m post Covid-19, so clubs won't be abl",extremely positive
It's fascinating to see how personal perspectives and professional expertise contribute to the understanding of COVID-19. #COVID19 #understanding,neutral
@doloresquintana @AllDayBabyLA Are the biscuit sandwiches always $15 or are these COVID-19 prices? https://t.co/W9eUV07K9E,neutral
"@GordyPls To all the people who thinks it????s fun to abuse supermarket team, I had 3 leave today in tears doubt they????ll come back, I got followed to my car and screamed at and I????m out too, I????d rather take the financial stress than the risk of getting co",extremely negative
"Investors are not pricing in the tectonic shift in consumer psychology. Older consumers are not going to go out and spend (restaurants, movies, travel, cruises...) as before until we either have herd immunity or a vaccine.  And these groups represent 82% of held wealth. https://t.co/MAeDK9Ejqk",positive
"Fraudsters prey on the public's fears over the #COVID19 pandemic. Learn about protecting yourself from financial #fraud and scams during this challenging time: https://t.co/uZmxKIormy @RetailCouncil Protect your #retail business, your #employees &amp; #customers https://t.co/cptIFZONBI",extremely negative
"In this momentous live stream benefiting the Center for Disaster Philanthropy Covid-19 Response Fund, I discuss the status of G-Fest, the Olympics, how important supermarket employees are, and how Japan and the economy are affected by the pandemic.
https://t.co/JCam13Pzwi",negative
"Study finds that the risk to contract covid-19  from packages from online shopping is relatively low. 

#Cleaningtips #Packages #Amazonpackages 

https://t.co/YJk264DIhz",negative
The stock market volatility is a clear reflection of the economic uncertainty caused by the pandemic. It's a challenging time for investors and businesses alike. #stockmarket #COVID19,negative
"On this Easter @morena_hotel wishes you a very happy and blessed Easter!
We reminds you to stay safe!
Let's celebrate while we encourage each other to keep social distancing and to wash our hands with clean water,  soap and sanitizer to avoid the spread of #coronavirus #covid19 https://t.co/CjJxQarGiz",extremely positive
It's frustrating to see people not following social distancing guidelines and putting others at risk. We all need to do our part to flatten the curve. #COVID19 #SocialDistancing,extremely negative
"Let's spread positivity during these challenging times by donating hand gel to pensioners. Together, we can make a difference! #COVID19 #PositiveActions #Empowerment",extremely positive
"If you listened to Dr Debbie Birx last night, she said this upcoming week was NOT the time to be going to the Supermarket or the Pharmacy.. She wants everyone to STAY HOME nxt wk. It's not difficult, we CAN do this!!
#COVID2019",positive
The global supply chain disruptions caused by COVID-19 are impacting businesses and consumers alike. We need to find alternative solutions to ensure essential goods are available to everyone. #supplychain #COVID19,negative
Thank you Thank you Thank you to Port House Grill and Weaver s Liquors for the combined effort to provide our local volunteer fire companies and with homemade hand sanitizer So awesome,extremely positive
Appreciation post for all the teachers who are going above and beyond to ensure that their students continue to receive quality education through online platforms. Your dedication is commendable. #COVID19 #teachers #education,positive
"The government's decision to raise council tax during a global crisis is outrageous. People are already struggling financially, and this only adds to their burden. #GovernmentFailures #COVID19",extremely negative
Thank you to all the government agencies and officials who are providing regular updates and guidelines to help us navigate through this pandemic. Your leadership is appreciated. #COVID19 #government #updates,positive
"In times of uncertainty, let's hold on to hope and believe that better days are ahead. #Hopeful #Optimistic #COVID19",extremely positive
"It????s nice when hard liquor is in plastic bottles, bottled and labeled like spring water and displayed on the supermarket shelf next to the soft drinks...

?

Especially useful during #QuarantineLife and #SocialDistancing times...

Korean soju disguised as spring water anyone? https://t.co/GM2AVtdPfl",extremely positive
"Long lines and so many rules at the local supermarket this morning. Hard moments help us to value things that we used to have for granted, like going to buy Nutella and other non-essential stuff on Sunday morning... #Coronavirus #COVID19 #StayHome #CaVaBienAller",extremely positive
"4th Apr - @AndyOstroy Ohio  4,043 cases of COVID-19 in the state. That's a jump of 304 from previous day, 
 119 deaths across the state, an increase of 17 over the previous day, the most reported in a 24 hour period. #bloodofJesus Vs #Hydroxychloroquine prices -/+ ?",positive
"The government and corporate response to the pandemic is infuriating. They claim to protect workers, but their policies are inadequate and put lives at risk. #COVID19 #GovernmentFailures",extremely negative
"Remember back in the day when you????d go to the grocery store &amp; blast right past the paper goods aisle, &amp; now you find yourself gazing down it????s barren shelves like you????re searching for the prodigal son on the horizon?#coronavirus #COVID19 #ToiletPaperApocalypse #COVID2019 #COVID",positive
It's frustrating to see people spreading conspiracy theories about COVID-19. We should rely on facts and science to make informed decisions. #COVID19 #FactsMatter,extremely negative
Covid-19: Prices of foodstuff skyrocket in Kaduna https://t.co/qWvuI43WkZ,neutral
"Hey @TheFive People are getting better from #coronavirus . Talk about that..
#TheFive 
#StopPanicBuying",positive
"All the things that make life comfortable during #lockdown #coronavirus electricity, cell phones, cars, fossil fuels, the free flow of oil at market prices, suburbia, all the things the #GreenNewDeal opposes are what we are relying on right now to survive.",extremely positive
Handwashing good but inadequate when amp are germ magnets  Mind what your phone touches amp freq wipe w alcohol swab  not work well unless rub hands 20sec til DRY  But 1 of the dirtiest things pump on sanitizer dispensers,extremely negative
Let's remember to be understanding towards those who are feeling anxious or stressed. A little empathy can go a long way. #Understanding #Empathy #COVID19,positive
Let's appreciate the efforts of the IT professionals who are ensuring that our remote work and online communication systems are running smoothly. Your expertise and support are keeping us connected. #ITHeroes #RemoteWork,positive
will change the forever,neutral
The line to go grocery shopping in LA. It????s the first day of the official lockdown of #California. There is only a limited amount of people inside the store at a time. People stocking up on supplies before the weekend. #coronavirus @featurestory https://t.co/5NHtHhcUdq,negative
It's infuriating to see the government ignore the needs of the most vulnerable during this crisis. They are leaving them to suffer. #GovernmentNeglect #COVID19,extremely negative
"Hello everyone. My name is Abdulla Al Noman and I am a graphic designer. This is my new logo design. 
How is it.?
Are you looking for a custom logo design..?
Just send a Direct Message.
Full view: https://t.co/9fob5kKzb6
.
.
#onlineshop #logodesign #shopping #Slay #coronavirus https://t.co/LGz13D7d3n",neutral
The mix of personal stories and expert analysis provides a comprehensive picture of the impact of COVID-19. #COVID19 #comprehensive,neutral
"*LIST OF ONLINE GROCERY STORES*

Keep yourself safe at home during this covid-19 season! Here is a list of online grocery shopping stores you can use.",positive
The power of technology! Virtual conferences and webinars are bringing experts from around the world together to share knowledge and collaborate in finding solutions to combat COVID-19. #VirtualConferences #Collaboration #COVID19Research,positive
@justinallen1976 This sort of thing has been going on for years. Stopped shopping there when the online prices didn't match the store prices. Vote with your feet people and don't use any of Mr Ashley's businesses. The high street will be a very different,negative
"The frustration is overwhelming when you see people stockpiling essentials, leaving others without access to necessary supplies. It's time for people to consider the needs of others and stop this selfish behavior. #COVID19 #Frustration #Shortages",extremely negative
"As the Wuhan coronavirus (COVID-19) continues to spread across America, panic-stricken????citizens are buying items left and right. Shoppers are hoarding food and cleaning supplies, but????not all products can disinfect???? https://t.co/a96bNO4HsH",negative
"Amen... When going to the grocery store, taking a walk or a drive become the highlights of the day! #StayHomeSaveLives https://t.co/nGyKEMrN38",neutral
The lack of essential items like toilet paper and pasta in grocery stores is infuriating. The government and stores should be ensuring a fair distribution of goods during this crisis. #COVID19 #GroceryShortage,extremely negative
