text,label
"While we are all spending much more time in our homes, #Homeowners may find an increase in their electricity and gas bills. Learn what you can do to keep these energy bills low during the #Coronavirus. 

https://t.co/pu9jBwthM0 https://t.co/fHydEkaj1C",positive
"Goodbye healthy take away. Will create huge pressure on food supply chains. Guess panic to follow. Lot of people eat out or on the move in London. Now can't get coffee!#Covid_19
https://t.co/pjuCKvMosm",positive
"Amen... When going to the grocery store, taking a walk or a drive become the highlights of the day! #StayHomeSaveLives https://t.co/nGyKEMrN38",neutral
"On this Easter @morena_hotel wishes you a very happy and blessed Easter!
We reminds you to stay safe!
Let's celebrate while we encourage each other to keep social distancing and to wash our hands with clean water,  soap and sanitizer to avoid the spread of #coronavirus #covid19 https://t.co/CjJxQarGiz",extremely positive
We are close to a bottom in equities. It will be this week. There are massive extremes happening today. Look at the VIX. Look at oil. Look at treasuries. Not to mention how oversold equities are! Headlines may get worse but prices are near extreme #coronavirus #COVID19 $SPY $VXX,negative
COVID-ALERT: Coronavirus fallout: California consumer confidence drops to 13-month low - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/CqjAOJcDVn https://t.co/i11gw7XLwt,extremely positive
I made my weekly trip to the grocery store. I covered my face for myself and for others. You should do the same. #COVID?19 #coverYourFace #SocialDistancing https://t.co/esAIrwiqIU,neutral
@MarkSZaidEsq @AliceEvansGruff I'm getting gouged from every store on almost every product. Prices are suddenly 20 to 100% higher. States like individuals aren't exempt to crisis exploitation ??? #coronavirus,negative
Consumer spending and consumption to be severely impacted by COVID-19 crisis https://t.co/k0RQpBZST4,extremely negative
is enough for killing and destroying people Be the sanitizer in someone life Spread,extremely negative
What Does COVID-19 Mean For Data Protection Under GDPR? https://t.co/dvmCb0jTZ1 ; he delicate balance between protecting consumer privacy and protecting public health,positive
"#EarlyServiceLeavers if your family circumstances allow you to go out to work at this time, here????s an article for you. Supermarkets are under huge demand to keep the shelves stocked, you could be part of the solution. #coronavirus #jobsforveterans 

https://t.co/TBXSx1ZkWw",extremely positive
"2008 Hope and Change
2020 Soap and Estrange https://t.co/0QJ8yLN5iA
#SoapAndEstrange
#Soap #sanitizer
#coronavirus #COVID?19  #coronapocolypse #WashYourHands #SocialDistancing  #COVID #Fauci #WashToCare #StayHome #SaturdayMorning 
#SaturdayThoughts #SocialDistancingWorksStaySafe",positive
"Can people please stop stock piling food?
Just finished a full time nursing shift and the shelves are empty!!

#covid?19uk #coronapocolypse #coronavirus #CoronavirusOutbreak #COVID19",negative
The retail clothing company I work for is now doing 20% off all full price items to encourage people into store to buy. This is fucking madness! @BorisJohnson You need to close all none essential retail stores #COVID19 #coronavirus,neutral
"Rather than buying (and hoarding) that extra 24 pack of toilet paper, do this instead! Please give what you can to this amazing initiative, helping the most vulnerable. #coronavirus #BeKind #StopHoarding https://t.co/lPy7ekH8gx",extremely positive
"Can't have eggs with my fry-up today thanks Britain.  #StopHoarding 
#coronavirus",positive
"Hold the door: So the grocery store H-E-B knew in JANUARY the #coronavirus pandemic was coming, were communicating w/ China, &amp; were running tabletop exercises, and the Trump admin was asleep, absent, knew nothing?

How much more incompetence can one take?  https://t.co/1cYpnq5HTZ",negative
Police officers hand out rolls of toilet paper at a Sydney supermarket to try to calm shoppers who are panic buying during the epidemic,positive
"Here's the week-by-week conversational topics related to coronavirus. LEARN MORE: https://t.co/w1aVkfP1Zx

#coronavirus #socialmedia #branding #Analytics https://t.co/bcPaQh8rCf",neutral
"I understand there is a lot of anger and confusion regarding the Governor????s emergency orders, but we would rather have you mad at your state government and alive than sick or dead and unable to post mean things on our social media. This virus is no joke. https://t.co/MHMLQ2ronN",extremely negative
????Taste of Power???? cuts prices with 50% while donating 10% to COVID-19 charity relief fund! https://t.co/pLXNKmClo5 https://t.co/pn19tAi568,positive
will change the forever,neutral
Virtual queue just to get to the supermarket s website We are not looking to stock up but have to go through this,neutral
@ronybut918 Consumer Behaviour COVID-19,neutral
"Thanks to Jason, Jay and Loui for showing John, one of our Executive Directors, the ropes this morning. John spent the morning emptying bins in #Selsey . He was utterly impressed. Thanks to the residents who were clapping and leaving notes and chocolates. They were really touched https://t.co/4R654J86up",extremely positive
"@RishiSunak But you and @BorisJohnson won't deal with #PanicBuying at all. I intended to avoid #Covid_19 but due to hoarders and small shop owners buying too much stock, I will have to go out to shop. at this moment I look to the near future with dread to",negative
Virus-spooked Russians hoard trusty staple that is cheap and filling: buckwheat https://t.co/mvf55XTj8J,positive
"My local supermarket:

No vegetables 
No milk
No bread
No flour
No loo roll

Nevermind #Covid_19 we're all going to die of starvation covered in shit.",extremely negative
"For those desperately in need of #ToiletPaper, there????s a solution.  You????ll never want for TP again #coronavirus #GetYourTribble https://t.co/T9472p66N4",negative
"The @dunkindonuts I work at has done nothing for us in wake of this virus. We just got hand sanitizer this past week it smells like it????s rubbing alcohol and it????s sticky. No masks , no window cover , and no hazard pay #shameful #coronavirus",negative
"@MichaelGrabell @Hormel production workers had ZERO paid sick leave prior to COVID-19 measures. Sick days counted against workers. 

As demand for Spam and other ready-to-eat food products grows, how are workers being protected?",extremely negative
"#ICYMI Restaurants are selling and bundling in-demand consumer products, like toilet paper and gloves, with food and drinks for additional revenue.  https://t.co/MXJoaXosLV

#Restaurants #SmallBusiness #revenue #coronavirus #essentials https://t.co/Z1WA0UuOuu",positive
@GovInslee why is gas prices at 3 dollars still?  Price of oil has dropped by two thirds. Why do we always find out after the fact in Washington state that someone is price gouging?  #coronavirus #oilprice #BREAKING #marketcrash,neutral
"Having trouble finding toilet paper at the store? This video is just what you need!

https://t.co/6qcD3tFqmN #COVID?19 #CoronavirusNewYork #coronavirus #toiletpaper",negative
"In the immediate present, brands need to demonstrate they are on the side of the consumer and the gargantuan worldwide effort we face.

#SocialMedia #Coronavirus

Via @MarketingWeekEd
https://t.co/Ba4awWWM54 https://t.co/sHJFhN20hc",neutral
"$KNOS @KronosATI
#convid9 #coronavirus 

Shop now:
https://t.co/zOqpZhgOVM",neutral
"With people????s behavior shifting from physical, brick-&amp;-mortar stores to #online shopping there isn????t much a question of if you should run #ads but what is the best way to run ads while acknowledging the current situation.

@B2Community
https://t.co/fTq2f0M0UB
#Facebook #Instagram https://t.co/phNbjAXnHV",extremely positive
Inspiring a consumer to cook with unfamiliar ingredients is one thing but not everyone has the skills or confidence required Why product scarcity is far from the only cooking issue people are facing right now,extremely positive
"@ShortestTrack Intelligence Exchange Improves COVID-19 Response for Retail, Consumer and Manufacturing Industries to Reduce Critical Product Shortages. Download the Free Report - https://t.co/0xJ48OEdFX https://t.co/7gPt5LLT1p",extremely positive
We are 15 minutes away! Our live #webinar on the impact of #coronavirus on the #mobile economy starts at 11 am PT/ 2 pm ET. Join us here: https://t.co/U5SPsDh0bf https://t.co/zEzzs03eG9,positive
"@JaytheAlbertan @ZellersStore I think BiWay should consider shutting down due to Covid-19, better yet Consumer Distributors and Simpsons and Honest Ed's while we're at it",extremely positive
@justinallen1976 This sort of thing has been going on for years. Stopped shopping there when the online prices didn't match the store prices. Vote with your feet people and don't use any of Mr Ashley's businesses. The high street will be a very different,negative
"FANTINI'S #COVID19 GAMING DAILY WEEKEND UPDATE: One of the most closely watched indicators in gaming, US consumer sentiment, plunged a record 18.1 points to 71 in early April, as measured by the University of Michigan consumer sentiment index...https://t.co/2PO9gAAJv7",neutral
"Are you #homeschooling your kids due to the #Coronavirus?
You deserve a break!

Book a #trip now for FUTURE #travel while the prices are LOW!

Contact us at 610-466-5560 or info@jzwtravel.com and give yourself something to look forward to? https://t.co/06uNxINWt6",negative
"The way provider organizations communicate to their community in times like this is so profoundly important. 

#covid19 #coronavirus #covid19outbreak https://t.co/biTD3ds00r",positive
Two new kinds of just hit the market exclusively in county Grab it before it s gone,neutral
"I didn????t know NYS had the highest amount of cases in the US, with the third highest amount of deaths... Now I truly understand why we????re on such high alert. #coronavirus #CoronaVirusUpdate #coronavirusnewyork #Coronavirusnyc https://t.co/6aAjxfPP2s",extremely positive
"I was at Giant, a grocery store, a few days ago and I looked at the bread section. The only breads left was whole wheat...
if coronavirus doesn't kill you first, white bread will. 

Why yall gotta buy so much bread????
#coronavirus #FoodWars",extremely negative
This Morning in Metals: MetalMiner to host webinar on #coronavirus???? impact on #metalprices https://t.co/MIMM17ZnBf https://t.co/g1xDBNbnGg,neutral
@stillgray #coronavirus starts in China and now they are killing it making good and bad PPE at extortionist prices! ? #CoronavirusPandemic #COVID19 #Covid_19 #CoronavirusOutbreak,extremely negative
"@ArvindKejriwal @narendramodi Panic buying is on the rise, vegetable sellers are selling at double prices. Govt. need to takeover the distribution of essential supplies. Poor people won't be able to survive like this.
#StayHomeStaySafe #NarendraModi #Ar",negative
".@PLSBC answers legal questions related to COVID-19's impact on work, finances, consumer &amp; small business problems online at   https://t.co/GsKBUVeR6Z",negative
New Jersey man faces multiple terror charges after he allegedly coughed on a grocery store worker and then claimed to have the #coronavirus. https://t.co/z4TkoqDo92,extremely negative
60 of shoppers want stores open by the end of May,positive
@OregonTilth is hosting a free webinar tomorrow at 11am PST for farmers to learn more about direct-to-consumer online sales platforms and find alternative sales channels during these unprecedented times. Follow the link to learn more and register today! h,positive
Do not panic. We are all in this together. Please do not overstock food items so that it can be available for everyone. We can trust our government to not leave us in hunger. Once a while feed the street dogs. #stayhome #coronavirus #staysafe Wishing everyone peace &amp; good health! https://t.co/ONTdYJ9WAY,extremely positive
What Everyone????s Getting Wrong About the #ToiletPaper Shortage: It isn????t really about hoarding. And there isn????t an easy fix. https://t.co/JpkuKYvb2c  #coronavirus,negative
The Housing Authority of Bowling Green is using its to serve members of the community during the outbreak Their mobile grocery store is making deliveries so folks can practice safe social distancing,positive
"Here's some additional useful info circulated by Montgomery County Councilmember @hansriemer yesterday regarding #supermarket hours, guidance for older residents, support for businesses and workers, and other items. #COVID19 #Coronavirus https://t.co/TGiOK8cmxC",extremely positive
UK GOV identify as vulnerable application for supermarket deliveries amp pick ups only available in England 19,negative
"Have you noticed any discrepancies in the prices of goods in shops across Oman since the start of the #coronavirus crisis? 

#Oman #Muscat #PACP #CoronaVirusUpdate #Covid_19 

https://t.co/XJOy2G8JNU",extremely negative
"Salute To All The Healthcare Workers, Public Safety, Law Enforcers, Administrative Personnel, Cashiers and Supermarket Attendants, Food Service Staffs, Janitorial Team and Many More Who Help Us Fight the #CoronaVirus while we are Quarantined. We Appreciate and Pray You All ????",extremely positive
"#French President Emmanuel Macron has imposed a two-week lockdown, declaring a ????war???? on #coronavirus; cancelled municipal elections,,citizens have been ordered to stay home and will only be allowed out for ????essential duties???? such as trips to the grocery store or pharmacy!  ?",extremely negative
Staying in the House is not difficult for me...I????m an Introvert &amp; I ?? My Home! But I????m going to have a difficult time standing in a long line outside the grocery store to pick up a few items...#LifeAdjustment #COVID2019,positive
"Up at 06.40 this morning to put ten horses out into their paddocks, social distancing no problem.
Popped into Supermarket to get essentials, the whole fucking world on my shoulder.
There's a flaw in this plan methinks.? #Covid_19",negative
Happy Easter Family gathering bit different this time take this have fun And Thank You to all of you who make sure the flour the butter quite a bit actually the eggs the milk all neatly stocked in the supermarket shelves,extremely positive
"The seed seller contacted me back.

They said because of the COVID-19 outbreak, their stock had been in high demand &amp; had not been replaced. Gave me a refund.

That was my backup food plan. And the only thing that had what I needed in my price range.

I'm...not okay.",negative
St. Norbert Farmers???? Market is creating an online option. Support local farmers when buying essentials during this time of global pandemic. A strong healthy local economy is key to getting through on the other side https://t.co/o819K93pHQ,extremely positive
"#coronavirus #voting #history #pandemic 

Don't go to a grocery store or pharmacie over next 2 weeks, it's the deadliest week. 

Also, vote in the Wisconsin Primary. 

@JoeBiden killer candidate https://t.co/NmFRotY7Pr",extremely negative
@RestoretheDelta @mwdh2o Another good resource is a @californiapuc webpage called Utility Consumer Protections During California COVID-19 Outbreak https://t.co/OASUmKAitL,positive
Now is a really good time for all those meth dealers and their labs to put their know how into making alcohol sanitizer and n95 masks. #coronavirus @nbcsnl,positive
"As the world is paralysed by the #Coronavirus crisis, many people have altered schedules and daily routines: for a while, our lives will look very different. Meanwhile, policymakers are taking your consumer choice away.

by @wirtzbill
https://t.co/XXwmLo2XO0",extremely negative
"What would you expect from a generation who eats laundry detergent and thinks it's funny to lick ice cream for sale?  #GenerationZ #TheDumbestGeneration #TheEvilGeneration 

#coronavirus #covid19 https://t.co/6KotlmuRJc",positive
"#CNBCTV18Market | #Oil prices drop after OPEC+ announced it was delaying its meeting, initially scheduled for Monday

#COVID19 #Coronavirus https://t.co/hkIYzUTaNc",negative
"It's been interesting as a consumer and marketer on the receiving end of brand comms during this time. Here's how brands are talking about COVID-19: ""The Evolving Discussion Around COVID-19 and How Brands Have Responded"" [Infographic] https://t.co/B9U5a1RRcM via socialmedia2day",positive
"With sports being shut down and so many market struggles right now not to mention #coronavirus we????re thinking about putting out a #fantasygrainmarketleague with perfect weather, high yields, strong demand and high prices!! Thoughts?",positive
"@merylkevans Wore mask to the supermarket.  At least everyone in that store was also wearing a mask.  At another store, there were many who were not.  Planning to not to go to any store for at least another week. #Masks4All #StayHomeSaveLives",neutral
"Toilet roll aisle at my local Italian supermarket. 

One word Britain: bidet.

#coronavirus #lockdownitaly https://t.co/FX9l9wU3WY",neutral
Is it just me or is the early morning Supermarket queue and indeed trolleys/baskets/keypads now the most likely place to catch #coronavirus #coronavirusuk #lockdownuk it????s the inly place there are still mass gatherings....???,neutral
UAE entrepreneur rushes to meet #sanitizer demand as Middle East battles #coronavirus |  https://t.co/5n0QVdMkc4,negative
"@eugenegu @realDonaldTrump If we didn????t have Federal minimum wage and geniuses like you to manage it, Americans (not in Manhattan) could compete, labor arbitrage riches limited, and prices reduced. But you want global corruption. Maybe we could ask the U",positive
19 Have the supermarkets done enough to stop,negative
"#coronavirus so the government have stated be 2 meters apart what protection does my wife and daughter have working at Waitrose on a daily basis, they are not offered PPE, in my opinion all supermarket workers should be praised as much as NHS staff",positive
"Electricity demand and high amounts of wind power reduce prices significantly in combination with the #coronavirus.
#RenewableEnergy #windpower @WindEurope https://t.co/d3wqgsZQKF",negative
Base metal prices are expected to drop in Q????2 2020 as markets are affected due to the Coronavirus outbreak and associated measures. Category specific impact assessment of COVID 19 covered in the latest edition of Procurement Beige Book. Click to know more https://t.co/xNUesxgSeC https://t.co/e0OJQcsoNy,negative
"STAY SAFE Y????ALL 
I DIDN????T REALIZE HOW BAD IT IS BECAUSE I????M ONLINE IN MY ROOM https://t.co/XECdiXacCH ALL WEEK AND LAST WEEK I DID GROCERY SHOPPING AND EVERYTHING WAS FINE #coronavirus sorry bout caps https://t.co/dkmNNEXV84",positive
"Market Basket, Shaw's employees in Mass. test positive for coronavirus https://t.co/5YZw2vUXkc",positive
@Cfundraiser3 Well that's where the debate is. Parents are saying they are going to the school daily which puts them at more risk of coming into contact with the #coronavirus but other schools are given a supermarket voucher.   Which I think is more sensi,neutral
A picture of a supermarket my brother send me from NYC. #FactsNotFear #COVID-19 #letsstophoarding please! https://t.co/v5KZl6zW4w,positive
"Experts: Don't panic. Even with the coronavirus outbreak, there's plenty of food in supply chain. https://t.co/9qU6PxMchw",negative
Never give up in life Face mask amp hand Sanitizer never knew they would blow one day 19,positive
"No toilet paper anywhere, people going crazy at the grocery store, all sports cancelled, but not one single Zombie has appeared, this virus is lame :/ #QuarantineLife #coronavirus",extremely negative
"More people will die from tobacco use than COVID-19, the surgeon general tells Chris Wallace.

Wallace notes that cigarette use is ... voluntary.",extremely negative
"Supply chains, crucial in the fight against #coronavirus , are not as resilient as we might think.
Imagine what will happen if we face shortages in food supplies due to the depletion of scarce natural resources.

#CircularEconomy offer solutions...
 https://t.co/bnlFgojRfA",neutral
"@nytopinion So, then, surgical masks must be available at every #supermarket in the United States.

100% of the time.

This should be done by the President of the United States, by official order. #Trump #COVID?19 #coronavirus",extremely positive
Any chance RTE might interview people working at supermarket tills in Tesco or Dunne? Heroes who are also putting their lives at risk like pilots but at far less cost? Or is it only people who make over 50 k a year that matter? #LateLateShow #RTE #COVID2019,positive
Make the right choice Buy ammo,neutral
Time Magazine announces U S Company will offer at home test directly to consumer starting March 23,neutral
"Today we salute the heroes on the front line at @CheckersSA. You put the word ????Super???? in supermarket.

#Socialdistancing #StaySafe #Covid19 #Coronavirus #COVID19SouthAfrica #Coronavirussouthafrica #CoronavirusInSA https://t.co/Np2AO6nPAL",extremely positive
There are queues inside and outside many shops today as people stock up on food and DIY items....surely this will spike Covid-19 cases in the next two weeks ?,positive
The man who wants to save the The   that is he s not very good at,positive
Thank you Thank you Thank you to Port House Grill and Weaver s Liquors for the combined effort to provide our local volunteer fire companies and with homemade hand sanitizer So awesome,extremely positive
"Salute you all Heroes?
These #Brooklyn residents are using online tools to organize free food deliveries for neighbors who've lost their jobs as the #coronavirus ravages US economy, or are too physically vulnerable to walk into a grocery store

 https://t.co/bkcjOpKMtb",positive
"So everyone are losing their heads over #Coronavirus

Falling down stairs kills 1,000 in UK https://t.co/XoM5yM1KZH

Seasonal flu kills 17,000 a year, or 362 A WEEK in UK https://t.co/oPZMNm8s2e

Coronavirus is currently at 55. Keep your heads on
#StopPanicBuying #StopStockpiling",extremely negative
"@GiantFoodStores it not social distancing when the whole store is standing up front waiting to get checked out in one of your busiest stores with only 4 registers open
#Covid_19 #coronavirus #grocery https://t.co/uJXoV0rnTb",neutral
Covid-19: Prices of foodstuff skyrocket in Kaduna https://t.co/qWvuI43WkZ,neutral
"As stores around the nation are struggling to keep up with the demand for food, toilet paper and hand sanitizer, there is another golden commodity fast disappearing from the shelves amid the #coronavirus crisis: firearms. https://t.co/W2gIWeJMTW",extremely negative
"The Dad - I am not changing my clothes all week to save on laundry pods because we are running out.

The toddler - I did a poop in the bathtub to save on #toiletpaper because Mommy says we are running out!

#ToiletPaperPanic #toiletpapercrisis #coronavirus",extremely positive
"A bunch of grocery stores are changing their hours, closing early, opening late amid the coronavirus pandemic.

I made a list of supermarkets and discount stores and their adjusted hours so you can find food during this crazy time! 

???? ????
https://t.co/k9fLExsycj",negative
"Alex Jones' Superblue toothpaste (which he claims cures COVID-19) has 4.5 stars on Amazon! The single 1-star review gave low marks not because the product is a sham and a rip off sold by a charlatan, but because it contains Blue #1. This clearly disappointed one consumer.",neutral
"@Spencers_Retail When whole country is suffering from #coronavirus you shameless people are over stocking sanitizers when I found one today at your store, you charged above MRP. Seriously, This is what humanity is... and also, over stocking means u are ex",extremely negative
Janta Curfew and that too be reported from your place between 5 00 5 05pm on this Sunday The govt has nothing more to do than to make a new promise that we ve sufficient food to eat no need to store No panic Stay safe at home Let s continue fighting Gnight,extremely negative
"Why Investors Like Amazon Stock amid COVID-19

????Investors have realized that the COVID-19 crisis fuels online shopping. Amazon $AMZN has seen an overwhelming demand for its online shopping service.????

#amazon #covid19 #popular #investing
https://t.co/lZ3k6uel1A https://t.co/A13i9hGrgI",negative
"Global consumer products giant Unilever gets it right in their communication to all employees ... with the MUSTS and MUST NOT do guidance during #covid19 #coronaviruspandemic 

Note:  This was from March 13th so they may have likel????https://t.co/kSJvaGqrcL https://t.co/0MSDPnMuTq",neutral
Due to the Covid-19 Virus BASEBALL CARDS PLUS retail location will close for 2 weeks to SUPPORT the effort to wipe this out faster. We will be taking in store phone orders shipped FREE during this period. Plus our Ebay Store is offering same day service: https://t.co/jQy03DFNUD https://t.co/TBS8TLRiAU,extremely positive
"Out of 40 million California's, 25 million will get the ""Lethal Covid -19 "".
From mild to ICU, ISOLATION for 14 days, to death.
We are requesting @GovSisolak  to close our borders in Nevada except for supermarket trucking.
We have just about 3 million population in Nevasa.
Scary https://t.co/zQ3ktwY0mH",extremely negative
"The food service industry is adapting fast to the current challenges COVID-19 presents, many independent wholesalers have opened their doors to the general public for the first time to help cope with demand on our supermarkets. Read more here - https://t.co/xxffNJ3aQK  ? https://t.co/Rtnxod823G",positive
FYI it s called the not the Chinese Virus Notice nasty mentions supporting industries to help his stock market trump s still trying to CUT Medicare amp Social Security benefits food stamps AND remove pre existing conditions coverage from ACA,extremely positive
"Sign me up. ""Households ... were contacted on Saturday to let them know they would be paid for every kWh they use during the sunniest hours of Sunday afternoon.""
Negative prices also in BE. 
#digitalemeter #Covid_19 
 https://t.co/Go8XpXezln https://t.co/RYGLRV4kGz",negative
"Catching a supermarket #hoarder 

#coronavirus #CoronavirusPandemic #CoronavirusUSA #toiletpaper #ToiletPaperPanic 

https://t.co/XBIULw4GWV",neutral
"#COVID_19 
Model suggests how airborne coronavirus particles spread in grocery store aisles https://t.co/7Eh0Z6Egjt",neutral
"Grocery stores limited occupancy down 40% order issued yesterday. In addition to limited hand sanitizer, marking 6ft at registers, etc. Thanking grocery store workers. 

Remind customers to follow #SocialDistancing protocols to keep workers and selves safe.",positive
Global stocks stumble as US jobless claims hit new record???? eating into a more upbeat trading session that had been buoyed by a jump in oil prices https://t.co/Bq93j95Oc0 via @financialtimes #investment #investments #DonaldTrump #coronavirus #COVID19,neutral
1)Reframe I'M STUCK INSIDE to NOW I CAN FOCUS ON MY HOME &amp; MYSELF 2)Stay close to normal routine 3)Avoid obsessing over endless #COVID19 coverage 4)A chaotic home can lead to a chaotic mind 5)Start a new quarantine ritual 6)use Telehealth https://t.co/OGeMgO3Qw7 #WeSpeechies,extremely negative
"Malls will keep closed until April 18th, but our deliveries are always online - cannot let these lovely small animals stay hungry right? Best prices ?  #StayHome #CoronaVirus #DogFood #CatFood #BirdFood #FishFood #HappyCat #HappyDog #Orijen #Acana #TasteOfTheWild #Ziwipeak #Sera https://t.co/aQmAZ4ajdA",positive
This week and feature poetry by Dalitso Ndlovu Bride prices amp vain sacrifices Elias M Muonde No poetry for Covid 19 Ink Oracles Of poets,extremely negative
"Considering that most Jordanians do not live in walking distance to a large supermarket, *and* they cannot drive there- this means that small grocery store ""dukanas"" will remain the lifeline for most people in #Jordan for weeks to come....#?????? 

#COVID19 #COVID_19",neutral
"#Google search data reveals how #brands can help during #Covid_19. Here are the top 5 behaviors we????re seeing, and how #brands can help, from @tarawlevy @ThinkwithGoogle https://t.co/wXQy30UbYc #marketing #advertising @google #mustread https://t.co/mwVr7uY3QQ",extremely positive
Lil #coronavirus #pandemic #meme for all  - Me using instacart vs when #groceries are delivered! #thestruggleisreal #covid19 #toiletpaper #socialdistancing bad #comedy retired #comedian #losangeles costco #winning???? https://t.co/RLhpDMmvYY,negative
Supermarkets in countries around the world are rationing food and household staples in an attempt to prevent shortages as the #coronavirus pandemic sparks waves of panic buying https://t.co/LzLw89dewt (via@CNN),negative
News Alert Chairwoman calls on drug companies not to increase prices for treatments,positive
I work at a king soopers amidst the #Covid_19 outbreak. Within 15 minutes of opening my store I was threatened atleast 3 times due to the fact that we have limits on paper products. Please respect grocery workers we are doing everything we can to accomodate you.,positive
"Calculated Risk -- Houston Real Estate in March: Sales up 6.9% YoY, Inventory Up 2.6% YoY: This is mostly prior to the collapse in oil prices and the impact of COVID-19. Closed sales in March are for contracts that were mostly signed in January and???? https://t.co/TJb7EfibC8",extremely negative
If there is no food stock what are the employee recruitment for??? #mycuriosity #bcm212 #coronavirus #australia,negative
"Bueno, voy a salir al s????per a por comida para la familia, este gif me representa #Covid_19. Ok, I'm going to the neighborhood supermarket in  Madrid, #Spain, to buy some food for my family and I... all #LockedDown in #Quarantine. As a #geek this represents me now? @PowerRangers https://t.co/ztTvUdSuvJ",positive
Covid 19 coronavirus: Essential worker's warning after $633 mince bill at supermarket - NZ Herald https://t.co/Pp0IbcvUJY,negative
"Scary so think again about walking around without your mask gloves hand sanitizer 
#stayathome but don't bring germs there.
""Doctors consider universal do-not-resuscitate DNR orders for 

#coronavirus patients 
#pandemic #america 
- The Washington Post"" https://t.co/jJHXF1c5vF",neutral
"As we are all practising #SocialDistancing more of our #shopping will be done online. Every time you do your online shopping via @easyuk, retailers donate money to Derby Grammar School, completely free.

Visit: https://t.co/0CEE0ZoUmG",positive
@JoeDaveGomez Is this horse not tiptoeing to the supermarket for toilet rolls? #coronavirus #ToiletPaperPanic,neutral
"Kudos to everyone who is continuing to work during this #Covid_19 pandemic...from health care workers, emergency services, grocery store workers, pharmacists, utilities technicians, and gas station attendants.  Sure I've missed a bunch.  But we appreciate what you do.",extremely positive
"To all the NHS staff, pharmacy staff, postal delivery staff, supermarket staff &amp; delivery drivers - thank you for everything you're doing. To all the hospitality &amp; catering staff in these uncertain times - be positive, we'll be needing you again soon ? #CoronaCrisis #Covid_19",positive
hena 2010 perla jyot jitin patel b Indian mkt severe stress is the electronics industry components manufacturing has traditionally been sourced from China Chi want to earn profit by rising prices on Indian export need to re strategize items may have the 19 raise fears of a global pandemic,extremely negative
"????And after the rich panic-fleers bought all the available food, they did not hunker down at home. Instead, they went out partying.???? #classwarfare #Covid_19 
https://t.co/UAyo4f7gCZ",positive
so ur telling me you don????t expect me to be online shopping and spending all the money i????m not making because of covid-19 while quarantining myself,neutral
"#RT @SN_news: #Target scales back store remodels, openings due to #coronavirus https://t.co/blsLkARbzq via @SN_news #covid19 @Target #supermarketnews https://t.co/vOj84p8ovF",neutral
"Advantages to living across the street from a grocery store... we saw a delivery truck parked outside, so my husband popped in to see if they had eggs, and SUCCESS! #coronavirus #grocerystores",extremely positive
@waitrose @jlpartnership Waitrose appears to be only supermarket that hasn????t announced a bonus for its hard working key worker staff in the #coronavirus crisis. I say ????staff???? because ????partners???? is a bit of a joke when the others have valued their peo,positive
WATCH Beauty company L Or al is using its production lines to make hand sanitizer to help fight the outbreak,extremely positive
"clever ad from @EndorphinaGames - fresh
food is always in stock in their games, as well as cash winnings. https://t.co/d94kTBsjiu
#Supermarkets #foodshortages #Covid_19 https://t.co/RUEtXsbWpe",extremely positive
prices jumped more than 3 Monday after top producers agreed to cut output to shore up energy battered by the pandemic and a Saudi Russia price war,negative
finally conquered brands thanks to the Both and launched Tmall store to make up the sales drops caused by closing down of stores,positive
"I????m defo putting on my CV that I worked in a supermarket during COVID-19, must be mad if you don????t hire me #coronavirus",negative
It s a tragic time world wide because of COVID 19 While buying food don t forget companies are hiding absurd amounts of sugar in their products putting us at greater risk of health complications It s time to call them out and demand better,negative
"Deals to buy indy practices will be less upfront and more backended. COVID-19 throws a curve ball at  RIA M&amp;A market, gut-punching valuations and causing fence-sitters to resolve to get the hell out, but Q1 prices hold their own https://t.co/R4js4NmcSE",negative
@NatRefCouncil @Safeway @kroger @SaveALot @WinCoFoods @AldiUSA @HEB @GiantEagle @Publix @Hannaford @Walmart @raleys @meijer @Wegmans @WeisMarkets To cut unneeded costs &amp; improve the bottom line of all #foodservice deploy our https://t.co/URT67YaILc du,positive
Cops in my city Not Detroit here in Michigan enforcing social distance codes at grocery store Adjacent majority White City no enforcement I guess according to the Surgeon Gen Us black folk can t do nothing right Like white ppl don t drink amp smoke,negative
Hi This is a little reminder to use plenty hand sanitizer,positive
ETRetail | Consumers stock up on FMCG bulk packs due to Covid-19 outbreak https://t.co/QdsnXOORf8,neutral
"*One drop of sanitizer kills 99.9% of germs*

0.1% of germs be like:
#COVID 
#coronavirus https://t.co/V5c4Zd7gbW",negative
I seriously feel like I????m headed into the gates of hell when I enter the supermarket. #coronavirus,negative
"#BreakingNews
Health and safety should never ever take a day off during #COVID2019

Victoria's Supermarket 
1400 Victoria Park #Toronto 
@TOPublicHealth 
@JohnTory https://t.co/bAkjQ873vN",positive
Good evening lovelies hope you????re well my day has been dull I did some online shopping from @AmazonUK and chilled Xx #TheArchers #coronavirus,extremely positive
"i understand everyone is worried about this pandemic and a lockeown but we need to realise that there is enough food to go around, we DO NOT need to stock up. think about other people who are helping us and don't have access to anything because we are being greedy #CoronaCrisis https://t.co/d9WgNwUdZ2",negative
Officials in the arrested over allegations of inflating relief food prices in response to 19 These include Commissioner Disaster Preparedness amp Management Martin Owor the permanent secretary and 2 others by SH Ug,extremely negative
